ID
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1400
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1400
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1596
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1600
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1600
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1107
#<NoMethodError: undefined method `tax_percentage' for nil:NilClass> - 2004
#<NoMethodError: undefined method `tax_percentage' for nil:NilClass> - 1843
#<NoMethodError: undefined method `tax_percentage' for nil:NilClass> - 1843
#<NoMethodError: undefined method `tax_percentage' for nil:NilClass> - 1843
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 444
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1894
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1894
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1894
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 2127
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 2127
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 2127
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 2127
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 2235
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 2495
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1006
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1006
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1006
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1006
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1006
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 1006
#<ActiveRecord::RecordInvalid: Validation failed: Quantity must be greater than 0> - 4821
#<NoMethodError: undefined method `tax_percentage' for nil:NilClass> - 4835
#<NoMethodError: undefined method `tax_percentage' for nil:NilClass> - 4835
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3569
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 4915
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 4915
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 4915
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 4915
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 4915
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 4915
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3572
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3572
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3572
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3572
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3381
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3381
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7400
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7416
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7415
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7415
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7462
#<NoMethodError: undefined method `tax_percentage' for nil:NilClass> - 7459
#<NoMethodError: undefined method `tax_percentage' for nil:NilClass> - 7459
#<NoMethodError: undefined method `tax_percentage' for nil:NilClass> - 7459
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 7499
#<ActiveRecord::RecordInvalid: Validation failed: Supplier must exist> - 3539
