category_legacy_id,product_legacy_id
486,713496
225,713497
394,713497
4026,713497
1241,713498
1275,713498
3914,713498
1241,713499
1275,713499
3914,713499
2937,713500
4588,713500
4594,713500
2805,713501
2900,713501
3999,713501
930,713502
1206,713502
1228,713502
930,713503
1206,713503
1228,713503
930,713504
1206,713504
1228,713504
930,713505
1053,713505
1064,713505
2335,713507
2381,713507
2383,713507
2335,713508
2381,713508
2383,713508
3489,713509
3567,713509
3591,713509
3489,713510
3490,713510
3495,713510
3489,713511
3567,713511
3587,713511
3489,713512
3567,713512
3591,713512
1874,713513
2054,713513
2056,713513
107,713514
123,713514
140,713514
3,713515
17,713515
20,713515
2937,713516
2938,713516
2945,713516
1874,713517
2054,713517
2056,713517
1874,713518
2054,713518
2056,713518
1241,713519
1275,713519
3914,713519
1241,713520
1275,713520
3914,713520
536,713521
561,713521
563,713521
1542,713526
1569,713526
1574,713526
225,713527
269,713527
3900,713527
2753,713528
2764,713528
2771,713528
2753,713529
2764,713529
2771,713529
2753,713530
2764,713530
2771,713530
2753,713531
2764,713531
2771,713531
2753,713532
2764,713532
2771,713532
2753,713533
2764,713533
2771,713533
1814,713536
4091,713536
4093,713536
225,713541
3817,713541
3820,713541
1542,713542
1569,713542
1574,713542
1542,713543
1569,713543
1574,713543
2953,713544
4732,713544
4742,713544
2753,713548
2764,713548
2771,713548
225,713550
490,713550
494,713550
1542,713551
1557,713551
1563,713551
567,713552
3834,713552
3843,713552
1542,713553
1557,713553
1563,713553
930,713554
1206,713554
1214,713554
930,713555
3854,713555
3863,713555
1789,713556
1805,713556
1810,713556
930,713557
3854,713557
3863,713557
1241,713558
1275,713558
3914,713558
930,713559
1206,713559
1214,713559
930,713560
1053,713560
1094,713560
930,713561
1206,713561
1214,713561
225,713562
421,713562
428,713562
107,713563
175,713563
181,713563
4392,713564
1241,713565
1275,713565
3914,713565
1580,713567
1605,713567
1606,713567
1580,713568
1605,713568
1606,713568
2335,713569
2381,713569
2392,713569
2335,713570
2381,713570
2392,713570
1789,713571
1798,713571
5040,713571
2963,713573
3160,713573
3170,713573
2963,713574
3270,713574
3276,713574
2963,713575
3130,713575
3143,713575
2963,713576
3160,713576
3170,713576
1814,713577
4091,713577
4096,713577
1814,713578
4091,713578
4097,713578
1789,713579
1798,713579
5041,713579
1789,713580
1798,713580
5041,713580
1789,713581
1798,713581
5041,713581
1789,713582
1798,713582
5040,713582
68,713583
74,713583
75,713583
107,713584
170,713584
174,713584
107,713585
170,713585
174,713585
225,713586
519,713586
523,713586
225,713587
519,713587
523,713587
225,713588
519,713588
523,713588
225,713589
519,713589
523,713589
1789,713590
1798,713590
5040,713590
107,713591
123,713591
139,713591
2335,713592
2381,713592
2390,713592
2963,713593
3308,713593
3310,713593
2963,713594
3308,713594
3310,713594
1333,713595
1334,713595
1340,713595
1542,713596
1575,713596
3925,713596
1542,713607
1575,713607
3925,713607
1542,713608
1575,713608
3925,713608
1542,713609
1575,713609
3925,713609
1542,713610
1575,713610
3925,713610
1542,713611
1575,713611
3925,713611
1542,713612
1575,713612
3925,713612
1542,713613
1575,713613
3925,713613
1542,713614
1575,713614
3925,713614
1542,713615
1575,713615
3925,713615
1542,713616
1575,713616
3925,713616
1542,713617
1575,713617
3925,713617
1542,713618
1575,713618
3925,713618
225,713619
394,713619
4026,713619
225,713620
421,713620
3903,713620
1333,713621
1484,713621
1501,713621
1333,713622
1484,713622
1509,713622
1542,713623
1575,713623
3925,713623
1542,713624
1575,713624
3925,713624
3737,713625
3790,713625
3793,713625
2478,713626
2722,713626
2726,713626
2478,713627
2722,713627
2726,713627
2478,713628
2687,713628
2694,713628
1333,713629
1449,713629
1461,713629
930,713630
1129,713630
1141,713630
1542,713631
1569,713631
1574,713631
1333,713632
1484,713632
3919,713632
930,713633
3854,713633
3860,713633
930,713634
3854,713634
3860,713634
930,713635
3854,713635
3860,713635
930,713636
3854,713636
3860,713636
930,713637
3854,713637
3860,713637
930,713638
3854,713638
3860,713638
225,713639
421,713639
434,713639
536,713640
542,713640
543,713640
2335,713641
2437,713641
2442,713641
3489,713642
3544,713642
3553,713642
3489,713643
3544,713643
3553,713643
3489,713644
3544,713644
3553,713644
3489,713645
3544,713645
3553,713645
3489,713646
3544,713646
3553,713646
3489,713647
3544,713647
3553,713647
3489,713648
3544,713648
3553,713648
68,713649
91,713649
101,713649
225,713650
507,713650
514,713650
225,713651
507,713651
514,713651
3595,713652
3610,713652
3611,713652
225,713653
269,713653
274,713653
225,713654
269,713654
274,713654
225,713655
269,713655
274,713655
225,713656
269,713656
274,713656
225,713657
269,713657
274,713657
225,713658
269,713658
274,713658
225,713659
269,713659
274,713659
225,713660
269,713660
274,713660
225,713661
269,713661
274,713661
567,713662
694,713662
698,713662
1333,713663
1405,713663
1415,713663
225,713664
372,713664
373,713664
1333,713665
1449,713665
1455,713665
225,713666
404,713666
408,713666
225,713667
404,713667
408,713667
1713,713668
1714,713668
1716,713668
536,713669
552,713669
559,713669
225,713670
226,713670
227,713670
225,713671
368,713671
369,713671
1713,713672
1714,713672
1718,713672
2753,713673
2785,713673
2788,713673
3489,713674
3506,713674
3520,713674
930,713675
1206,713675
1234,713675
930,713680
1053,713680
1084,713680
3595,713682
3668,713682
3673,713682
930,713684
1206,713684
1231,713684
2805,713685
2861,713685
2865,713685
930,713686
1166,713686
1172,713686
930,713687
1166,713687
1172,713687
930,713688
1166,713688
1172,713688
930,713689
1166,713689
1171,713689
1814,713690
1860,713690
1861,713690
2963,713691
3408,713691
3417,713691
2963,713692
3408,713692
3417,713692
567,713693
588,713693
599,713693
225,713694
269,713694
3900,713694
225,713695
269,713695
3900,713695
225,713696
269,713696
3900,713696
225,713697
269,713697
3900,713697
225,713698
269,713698
3900,713698
930,713699
1013,713699
1015,713699
3595,713700
3621,713700
3629,713700
567,713701
3834,713701
3849,713701
930,713702
1206,713702
1239,713702
2335,713705
2381,713705
4188,713705
706,713706
821,713706
861,713706
536,713707
552,713707
555,713707
225,713708
296,713708
3901,713708
2454,713709
2464,713709
4035,713709
706,713710
821,713710
861,713710
68,713711
74,713711
75,713711
3489,713712
4987,713712
4998,713712
3489,713713
4987,713713
4998,713713
3489,713714
4987,713714
4998,713714
3489,713715
4987,713715
4998,713715
3489,713716
4987,713716
4998,713716
3489,713717
4987,713717
4998,713717
3489,713718
4987,713718
4998,713718
2753,713722
2764,713722
2771,713722
68,713725
91,713725
92,713725
2335,713726
2381,713726
2392,713726
3595,713727
3680,713727
3703,713727
1542,713728
1549,713728
1554,713728
1542,713729
1549,713729
1554,713729
1542,713730
1549,713730
1554,713730
2335,713731
2443,713731
2452,713731
1241,713732
1275,713732
3914,713732
2753,713733
2764,713733
2766,713733
2753,713734
2764,713734
2766,713734
2753,713735
2764,713735
2766,713735
2478,713736
2627,713736
2651,713736
2335,713737
2443,713737
2452,713737
2335,713738
2417,713738
2419,713738
2335,713739
2443,713739
2452,713739
2335,713740
2443,713740
2452,713740
2335,713741
2443,713741
2452,713741
2335,713742
2417,713742
2426,713742
68,713743
74,713743
75,713743
68,713744
74,713744
75,713744
536,713745
542,713745
550,713745
536,713746
542,713746
550,713746
2335,713747
2443,713747
2449,713747
989,713748
2335,713748
2401,713748
2335,713749
2417,713749
2426,713749
2335,713750
2443,713750
2451,713750
2335,713751
2348,713751
2352,713751
2335,713752
2417,713752
2426,713752
2335,713753
2443,713753
2450,713753
2335,713754
2443,713754
2447,713754
930,713755
989,713755
990,713755
2335,713756
2417,713756
2426,713756
930,713757
964,713757
975,713757
2335,713758
2443,713758
2452,713758
107,713759
215,713759
216,713759
107,713760
215,713760
216,713760
1580,713761
1592,713761
1594,713761
107,713762
185,713762
187,713762
107,713763
218,713763
220,713763
1580,713764
1592,713764
1594,713764
107,713765
190,713765
192,713765
107,713766
190,713766
192,713766
107,713767
194,713767
196,713767
107,713768
218,713768
220,713768
2,713769
2335,713769
107,713770
194,713770
197,713770
107,713771
218,713771
222,713771
107,713772
175,713772
181,713772
107,713773
161,713773
168,713773
1814,713776
1821,713776
1827,713776
1814,713777
1821,713777
1853,713777
1814,713778
1821,713778
1850,713778
1241,713783
1275,713783
3914,713783
225,713784
296,713784
3901,713784
930,713787
1053,713787
1108,713787
930,713788
1053,713788
1091,713788
930,713789
1053,713789
1091,713789
930,713790
1053,713790
1064,713790
930,713791
1053,713791
1064,713791
1874,713792
1888,713792
1896,713792
930,713793
1053,713793
1064,713793
930,713794
1053,713794
1064,713794
567,713795
630,713795
635,713795
567,713796
630,713796
635,713796
1580,713797
1605,713797
1626,713797
1580,713798
1605,713798
1626,713798
567,713799
588,713799
598,713799
567,713800
694,713800
697,713800
567,713801
588,713801
599,713801
930,713802
964,713802
965,713802
930,713805
956,713805
960,713805
930,713806
956,713806
960,713806
225,713807
507,713807
515,713807
225,713808
507,713808
515,713808
225,713809
507,713809
515,713809
225,713810
507,713810
515,713810
2963,713811
3130,713811
3143,713811
2963,713812
3130,713812
3142,713812
2963,713813
3130,713813
3142,713813
2963,713814
3130,713814
3142,713814
2963,713815
3130,713815
3142,713815
225,713816
269,713816
272,713816
225,713817
368,713817
369,713817
3489,713818
3490,713818
3495,713818
225,713820
248,713820
251,713820
3489,713821
3490,713821
3495,713821
3489,713822
3490,713822
3491,713822
1713,713823
1762,713823
1772,713823
1542,713824
1557,713824
1561,713824
930,713829
1206,713829
1233,713829
930,713830
1206,713830
1233,713830
930,713831
1206,713831
1233,713831
930,713832
1206,713832
1239,713832
930,713833
1206,713833
1239,713833
930,713834
1206,713834
1239,713834
930,713835
1206,713835
1239,713835
930,713836
1206,713836
1239,713836
930,713837
1206,713837
1239,713837
1241,713838
1275,713838
3914,713838
1241,713839
1275,713839
3914,713839
3212,713841
3595,713842
3657,713842
3662,713842
3595,713843
3657,713843
3662,713843
930,713844
1013,713844
1015,713844
2963,713846
3130,713846
3138,713846
2963,713847
3130,713847
3138,713847
2963,713848
3130,713848
3138,713848
2963,713849
3130,713849
3138,713849
2963,713850
3130,713850
3138,713850
1580,713851
1656,713851
1671,713851
536,713852
552,713852
3987,713852
536,713853
552,713853
3987,713853
2937,713854
2938,713854
2946,713854
1713,713855
1762,713855
1766,713855
1713,713856
1762,713856
1766,713856
1713,713857
1752,713857
1757,713857
1713,713858
1752,713858
1757,713858
107,713859
141,713859
146,713859
930,713860
1206,713860
1223,713860
1789,713861
1805,713861
1808,713861
930,713862
1206,713862
1233,713862
930,713863
1206,713863
1225,713863
930,713864
956,713864
957,713864
930,713865
956,713865
957,713865
567,713866
3834,713866
3838,713866
567,713867
3834,713867
3838,713867
567,713868
3834,713868
3838,713868
567,713869
3834,713869
3838,713869
567,713870
3834,713870
3838,713870
567,713871
588,713871
598,713871
930,713872
1148,713872
1157,713872
2335,713873
2348,713873
2349,713873
2335,713874
2437,713874
2441,713874
930,713875
992,713875
998,713875
2953,713876
2954,713876
2960,713876
930,713877
1013,713877
1015,713877
1713,713878
1733,713878
1738,713878
930,713879
1206,713879
1231,713879
930,713880
1002,713880
1012,713880
930,713881
1206,713881
1233,713881
2963,713882
3194,713882
3196,713882
930,713883
1206,713883
1207,713883
2963,713884
3408,713884
3414,713884
930,713885
1206,713885
1207,713885
930,713886
989,713886
990,713886
930,713887
1148,713887
1150,713887
930,713888
1206,713888
1233,713888
3595,713889
3680,713889
3711,713889
930,713890
1144,713890
1146,713890
930,713891
1002,713891
1005,713891
930,713892
956,713892
958,713892
930,713893
1180,713893
1184,713893
930,713894
1053,713894
1108,713894
930,713895
1053,713895
1084,713895
3595,713896
3668,713896
3673,713896
930,713897
1148,713897
1149,713897
1241,713899
1311,713899
1312,713899
3489,713900
3544,713900
3554,713900
2335,713901
2381,713901
2396,713901
2335,713902
2381,713902
2396,713902
2335,713903
2381,713903
2396,713903
2335,713904
2381,713904
2396,713904
2335,713905
2381,713905
2396,713905
2335,713906
2381,713906
2382,713906
2335,713907
2381,713907
2382,713907
2454,713908
2455,713908
2456,713908
225,713909
297,713909
299,713909
2963,713910
2968,713910
2970,713910
2953,713911
4672,713911
4673,713911
1241,713912
1275,713912
3914,713912
1241,713913
1275,713913
3914,713913
2335,713914
2417,713914
2419,713914
225,713915
252,713915
3899,713915
1241,713916
1275,713916
3914,713916
1241,713917
1275,713917
3914,713917
1241,713918
1275,713918
3914,713918
225,713922
442,713922
472,713922
1241,713923
1275,713923
3914,713923
2335,713924
2417,713924
2426,713924
567,713925
624,713925
627,713925
1241,713926
1275,713926
3914,713926
1241,713927
1275,713927
3914,713927
1241,713928
1275,713928
3914,713928
1241,713929
1275,713929
3914,713929
1241,713930
1275,713930
3914,713930
1241,713931
1275,713931
3914,713931
1241,713932
1275,713932
3914,713932
1241,713933
1275,713933
3914,713933
1241,713934
1275,713934
3914,713934
1241,713935
1275,713935
3914,713935
1241,713936
1275,713936
3914,713936
1241,713937
1275,713937
3914,713937
1241,713938
1275,713938
3914,713938
1241,713939
1275,713939
3914,713939
930,713940
3854,713940
3863,713940
930,713941
3854,713941
3863,713941
3,713942
32,713942
36,713942
2953,713943
2954,713943
2960,713943
107,713944
159,713944
160,713944
225,713945
3817,713945
3823,713945
225,713946
3817,713946
3823,713946
225,713947
3817,713947
3823,713947
930,713948
1038,713948
1042,713948
2335,713949
2340,713949
2345,713949
1814,713950
1821,713950
1850,713950
1814,713951
1821,713951
1852,713951
989,713952
2335,713952
2401,713952
930,713953
989,713953
990,713953
2805,713954
2911,713954
2929,713954
930,713955
1206,713955
1233,713955
930,713956
1206,713956
1233,713956
930,713957
1206,713957
1223,713957
930,713958
1206,713958
1231,713958
930,713959
1206,713959
1233,713959
1575,713960
2753,713960
2803,713960
225,713961
442,713961
464,713961
2805,713962
2911,713962
2912,713962
2478,713964
2704,713964
2721,713964
2478,713965
2704,713965
2721,713965
1333,713966
1345,713966
1353,713966
1814,713967
1860,713967
1863,713967
1814,713968
1860,713968
1863,713968
1814,713969
1860,713969
1863,713969
1874,713970
2183,713970
2196,713970
1874,713971
2183,713971
2196,713971
930,713972
1053,713972
1074,713972
2963,713979
3081,713979
3084,713979
2963,713980
3081,713980
3084,713980
2963,713981
3081,713981
3084,713981
2963,713982
3081,713982
3084,713982
2963,713983
3005,713983
3018,713983
1874,713984
2153,713984
2171,713984
2335,713985
2404,713985
2410,713985
3434,713986
4906,713986
4908,713986
2963,713987
3408,713987
3417,713987
2753,713990
2764,713990
3939,713990
2963,713991
3081,713991
3089,713991
2266,713992
2303,713992
2306,713992
2266,713993
2303,713993
2306,713993
2266,713994
2303,713994
2306,713994
2266,713995
2303,713995
2306,713995
2266,713996
2303,713996
2306,713996
1241,713997
1275,713997
3914,713997
1789,713998
1798,713998
5040,713998
2937,713999
4588,713999
4594,713999
2335,714000
2417,714000
2426,714000
2335,714001
2417,714001
2426,714001
3737,714002
3762,714002
3772,714002
2478,714003
2627,714003
2651,714003
1542,714004
1575,714004
3925,714004
1241,714005
1275,714005
3914,714005
3595,714006
3680,714006
3699,714006
2478,714007
2539,714007
2542,714007
1580,714008
1589,714008
1590,714008
1580,714009
1589,714009
1590,714009
1789,714010
1805,714010
1808,714010
3,714011
41,714011
43,714011
3,714012
41,714012
43,714012
2963,714013
3403,714013
3404,714013
2963,714014
3403,714014
3404,714014
2963,714015
3403,714015
3404,714015
2963,714016
3403,714016
3404,714016
2963,714017
3403,714017
3404,714017
2963,714018
3064,714018
3069,714018
2963,714019
3286,714019
3300,714019
2963,714020
3098,714020
3102,714020
1789,714021
1798,714021
5041,714021
1333,714022
1345,714022
1352,714022
2478,714024
2627,714024
2651,714024
2478,714025
2627,714025
2651,714025
2478,714026
2627,714026
2651,714026
2478,714027
2627,714027
2651,714027
2478,714028
2627,714028
2651,714028
2478,714029
2627,714029
2651,714029
2478,714030
2627,714030
2651,714030
2478,714031
2627,714031
2651,714031
2478,714032
2627,714032
2651,714032
2478,714033
2627,714033
2651,714033
2478,714034
2627,714034
2651,714034
2478,714035
2572,714035
2614,714035
2478,714036
2627,714036
2637,714036
2478,714037
2627,714037
2650,714037
2478,714038
2627,714038
2637,714038
2478,714039
2627,714039
2637,714039
2478,714040
2627,714040
2637,714040
930,714041
1148,714041
1157,714041
930,714042
1148,714042
1157,714042
930,714043
3854,714043
3864,714043
1241,714044
1275,714044
3914,714044
2937,714045
4588,714045
4594,714045
2478,714046
2675,714046
2678,714046
68,714047
91,714047
105,714047
1874,714048
2010,714048
2011,714048
1241,714049
1275,714049
3914,714049
1542,714050
1575,714050
1579,714050
1542,714051
1575,714051
1579,714051
930,714052
1053,714052
1064,714052
3489,714053
3527,714053
3533,714053
3489,714054
3527,714054
4012,714054
2805,714055
2900,714055
3999,714055
536,714056
542,714056
543,714056
1874,714057
2153,714057
2174,714057
930,714058
1129,714058
1140,714058
930,714059
1129,714059
1140,714059
1814,714060
1860,714060
1864,714060
1814,714061
1860,714061
1864,714061
2805,714062
2806,714062
2814,714062
2805,714063
2871,714063
2872,714063
2753,714064
2785,714064
2796,714064
107,714065
151,714065
158,714065
107,714066
151,714066
158,714066
3737,714067
3762,714067
3775,714067
1814,714068
1821,714068
1850,714068
3489,714069
4971,714069
4973,714069
1713,714070
1733,714070
1739,714070
3737,714071
3790,714071
3798,714071
930,714072
956,714072
957,714072
2753,714073
2785,714073
2788,714073
1713,714074
1752,714074
1757,714074
1713,714075
1733,714075
1740,714075
2805,714076
2806,714076
2816,714076
2335,714077
3882,714077
4200,714077
2963,714078
3236,714078
3240,714078
1874,714079
2133,714079
3934,714079
1874,714080
2133,714080
3934,714080
1874,714081
2133,714081
2137,714081
1874,714082
2133,714082
2137,714082
1580,714083
1656,714083
1659,714083
2335,714084
2443,714084
2449,714084
2335,714085
2404,714085
2410,714085
2335,714086
2404,714086
2410,714086
930,714087
1206,714087
1239,714087
930,714088
1206,714088
1239,714088
930,714089
1206,714089
1239,714089
930,714090
1206,714090
1239,714090
930,714091
1206,714091
1239,714091
930,714092
1206,714092
1239,714092
2805,714093
2861,714093
2865,714093
2805,714094
2861,714094
2865,714094
2805,714095
2861,714095
2865,714095
930,714096
1206,714096
1239,714096
930,714097
1206,714097
1226,714097
930,714098
1206,714098
1239,714098
930,714099
1206,714099
1239,714099
2805,714100
2871,714100
2887,714100
2805,714101
2871,714101
2887,714101
2805,714102
2871,714102
2887,714102
1789,714112
1805,714112
1810,714112
1789,714113
1805,714113
1810,714113
2478,714114
2627,714114
2646,714114
2478,714115
2627,714115
2646,714115
2478,714116
2627,714116
2651,714116
2478,714117
2627,714117
2651,714117
2478,714118
2627,714118
2651,714118
2953,714119
2954,714119
2960,714119
2335,714120
2404,714120
2410,714120
1874,714121
2079,714121
2081,714121
1874,714122
1875,714122
1885,714122
930,714123
1206,714123
1223,714123
930,714124
1206,714124
1223,714124
2335,714126
2381,714126
2392,714126
3489,714127
3527,714127
3536,714127
107,714128
161,714128
163,714128
2963,714130
3199,714130
3200,714130
2478,714131
2675,714131
2678,714131
1575,714132
2753,714132
3940,714132
68,714134
74,714134
75,714134
1789,714135
1805,714135
1810,714135
2753,714136
2785,714136
2788,714136
2335,714137
2381,714137
5055,714137
536,714138
552,714138
558,714138
706,714139
707,714139
717,714139
1333,714140
1484,714140
1497,714140
2478,714141
2522,714141
2523,714141
3737,714142
3738,714142
3748,714142
2335,714143
2340,714143
2341,714143
706,714144
918,714144
927,714144
930,714145
1191,714145
1193,714145
536,714146
552,714146
555,714146
225,714147
368,714147
369,714147
225,714151
269,714151
3900,714151
2478,714152
2627,714152
2650,714152
930,714153
964,714153
976,714153
930,714154
964,714154
976,714154
225,714155
368,714155
369,714155
5067,714156
5068,714156
1542,714157
1557,714157
1563,714157
3489,714158
3567,714158
3587,714158
225,714159
296,714159
3901,714159
1713,714160
1762,714160
1766,714160
2963,714161
3352,714161
3355,714161
930,714162
1038,714162
1044,714162
930,714163
1038,714163
1044,714163
536,714164
542,714164
3973,714164
1874,714165
2088,714165
2093,714165
2963,714166
3130,714166
3138,714166
3489,714167
4963,714167
4966,714167
225,714168
3817,714168
3828,714168
567,714169
694,714169
703,714169
1241,714170
1251,714170
1252,714170
1241,714171
1251,714171
1270,714171
1241,714172
1251,714172
1270,714172
1241,714173
1251,714173
1270,714173
1241,714174
1251,714174
1270,714174
1241,714175
1251,714175
1252,714175
1241,714176
1251,714176
1252,714176
225,714177
336,714177
4006,714177
225,714178
336,714178
4006,714178
225,714179
336,714179
4006,714179
1713,714180
1714,714180
1718,714180
1789,714182
1805,714182
1806,714182
1789,714183
1805,714183
1810,714183
930,714184
1053,714184
1072,714184
930,714185
1053,714185
1072,714185
930,714186
1053,714186
1072,714186
930,714187
1053,714187
1072,714187
930,714188
1053,714188
1072,714188
930,714189
1053,714189
1072,714189
930,714190
1053,714190
1072,714190
1333,714191
1387,714191
1390,714191
1333,714192
1387,714192
1390,714192
1713,714203
1733,714203
1744,714203
930,714204
1191,714204
1201,714204
2963,714205
3081,714205
3083,714205
2963,714208
3236,714208
3243,714208
2478,714210
2627,714210
2651,714210
3489,714211
3527,714211
3536,714211
1241,714212
1275,714212
3914,714212
1241,714213
1275,714213
3914,714213
930,714215
989,714215
990,714215
930,714216
989,714216
990,714216
930,714217
989,714217
990,714217
930,714218
989,714218
990,714218
2963,714222
3130,714222
3142,714222
2963,714223
3130,714223
3137,714223
227,714870
227,714871
227,714872
227,714873
227,714874
227,714875
227,714876
227,714877
227,714878
1783,715129
1783,715130
1223,715939
1223,715940
1223,715941
1223,715942
1223,715943
1223,715944
1223,715945
1223,715946
1223,715947
1223,715948
1223,715949
1223,715950
1223,715951
1223,715952
1223,715953
1223,715954
1223,715955
1223,715956
1223,715957
1223,715958
1223,715959
1223,715960
1223,715961
1223,715962
1223,715963
1223,715964
1223,715965
1223,715966
1223,715967
1223,715968
1223,715969
1223,715970
1223,715971
1223,715972
1223,715973
1223,715974
1223,715975
1223,715976
1223,715977
1223,715978
1223,715979
1223,715980
1223,715981
1223,715982
1223,715983
1223,715984
1223,715985
1223,715986
1223,715987
1223,715988
1223,715989
1223,715990
1223,715991
1223,715992
1223,715993
1223,715994
1223,715995
1223,715996
1223,715997
1223,715998
1223,715999
1223,716000
1223,716001
1223,716002
1223,716003
1223,716004
1223,716005
1223,716006
1223,716007
1223,716008
1223,716009
1223,716010
1223,716011
1223,716012
1223,716013
1223,716014
1223,716015
1223,716016
1223,716017
1223,716018
1223,716019
1223,716020
1223,716021
1223,716022
1223,716023
1223,716024
1223,716025
1223,716026
1223,716027
1223,716028
1223,716029
1223,716030
1223,716031
1223,716032
1223,716033
1223,716034
1223,716035
1223,716036
1223,716037
1223,716038
1223,716039
1223,716040
1223,716041
1223,716042
1223,716043
1223,716044
1223,716045
1223,716046
1223,716047
1223,716048
1223,716049
1223,716050
1223,716051
3849,716052
3849,716053
3849,716054
3849,716055
3849,716056
3849,716057
3849,716058
3849,716059
3849,716060
3849,716061
3849,716062
3849,716063
3849,716064
3849,716065
3849,716066
3849,716067
3849,716068
3849,716069
3849,716070
3849,716071
3849,716072
3849,716073
3849,716074
3849,716075
3849,716076
3849,716077
3849,716078
3849,716079
3849,716080
3849,716081
3849,716082
3849,716083
3849,716084
3849,716085
3849,716086
3849,716087
3849,716088
3849,716089
3849,716090
3849,716091
3849,716092
3849,716093
3849,716094
3849,716095
3849,716096
3849,716097
3849,716098
3849,716099
3849,716100
3849,716101
3849,716102
3849,716103
3849,716104
3849,716105
3849,716106
3849,716107
3849,716108
3849,716109
3849,716110
3849,716111
3849,716112
3849,716113
3849,716114
3849,716115
3849,716116
3849,716117
3849,716118
3849,716119
3849,716120
3849,716121
3849,716122
3849,716123
3849,716124
3849,716125
3849,716126
3849,716127
3849,716128
3849,716129
3849,716130
3849,716131
3849,716132
3849,716133
3849,716134
3849,716135
3849,716136
3849,716137
3849,716138
3849,716139
3849,716140
3849,716141
3849,716142
3849,716143
3849,716144
3849,716145
3849,716146
3849,716147
3849,716148
3849,716149
3849,716150
3849,716151
3849,716152
3849,716153
3849,716154
3849,716155
3849,716156
3849,716157
3849,716158
3849,716159
3849,716160
3849,716161
3849,716162
3849,716163
3849,716164
3849,716165
3849,716166
3849,716167
3849,716168
3849,716169
3849,716170
3849,716171
3849,716172
3849,716173
3849,716174
3849,716175
3849,716176
3849,716177
3849,716178
3849,716179
3849,716180
3849,716181
3849,716182
3849,716183
3849,716184
3849,716185
3849,716186
3849,716187
3849,716188
3849,716189
3849,716190
3849,716191
3849,716192
3849,716193
3849,716194
3849,716195
3849,716196
3849,716197
3849,716198
3849,716199
3849,716200
3849,716201
3849,716202
3849,716203
3849,716204
3849,716205
3849,716206
3849,716207
3849,716208
3849,716209
3849,716210
3849,716211
3849,716212
3849,716213
3849,716214
3849,716215
3849,716216
3849,716217
3849,716218
3849,716219
3849,716220
3849,716221
3849,716222
3849,716223
3849,716224
3849,716225
3849,716226
3849,716227
3849,716228
3849,716229
3849,716230
3849,716231
3849,716232
3849,716233
3849,716234
3849,716235
3849,716236
3849,716237
3849,716238
3849,716239
3849,716240
3849,716241
3849,716242
3849,716243
3849,716244
3849,716245
3849,716246
3849,716247
3849,716248
3849,716249
3849,716250
3849,716251
3849,716252
3849,716253
3849,716254
3849,716255
3849,716256
3849,716257
3849,716258
3849,716259
3849,716260
3849,716261
3849,716262
3849,716263
3849,716264
3849,716265
3849,716266
3849,716267
3849,716268
3849,716269
3849,716270
3849,716271
3849,716272
3849,716273
3849,716274
3849,716275
3849,716276
3849,716277
3849,716278
3849,716279
3849,716280
3849,716281
3849,716282
3849,716283
3849,716284
3849,716285
3849,716286
3849,716287
3849,716288
3849,716289
3849,716290
3849,716291
3849,716292
3849,716293
3849,716294
3849,716295
3849,716296
3849,716297
3849,716298
3849,716299
3849,716300
3849,716301
3849,716302
3849,716303
3849,716304
3849,716305
3849,716306
3849,716307
3849,716308
3849,716309
3849,716310
3849,716311
3849,716312
3849,716313
3849,716314
3849,716315
3849,716316
3849,716317
3849,716318
3849,716319
3849,716320
3849,716321
3849,716322
3849,716323
3849,716324
3849,716325
3849,716326
3849,716327
3849,716328
3849,716329
3849,716330
3849,716331
3849,716332
3849,716333
3849,716334
3849,716335
3849,716336
3849,716337
3849,716338
3849,716339
3849,716340
3849,716341
3849,716342
3849,716343
3849,716344
3849,716345
3849,716346
3849,716347
3849,716348
3849,716349
3849,716350
3849,716351
3849,716352
3849,716353
3849,716354
3849,716355
3849,716356
3849,716357
3849,716358
3849,716359
3849,716360
3849,716361
3849,716362
3849,716363
3849,716364
3849,716365
3849,716366
3849,716367
3849,716368
3849,716369
3849,716370
3849,716371
3849,716372
3849,716373
3849,716374
3849,716375
3849,716376
3849,716377
3849,716378
3849,716379
3849,716380
3849,716381
3849,716382
3849,716383
3849,716384
3849,716385
3849,716386
3849,716387
3849,716388
3849,716389
3849,716390
3849,716391
3849,716392
3849,716393
3849,716394
3849,716395
3849,716396
3849,716397
3849,716398
3849,716399
3849,716400
3849,716401
3849,716402
3849,716403
3849,716404
3849,716405
3849,716406
3849,716407
3849,716408
3849,716409
3849,716410
3849,716411
3849,716412
3849,716413
3849,716414
3849,716415
3849,716416
3849,716417
3849,716418
3849,716419
3849,716420
3849,716421
3849,716422
3849,716423
3849,716424
3849,716425
3849,716426
3849,716427
3849,716428
3849,716429
3849,716430
3849,716431
3849,716432
3849,716433
3849,716434
3849,716435
3849,716436
3849,716437
3849,716438
3849,716439
3849,716440
3849,716441
3849,716442
3849,716443
3849,716444
3849,716445
3849,716446
3849,716447
3849,716448
3849,716449
3849,716450
3849,716451
3849,716452
3849,716453
3849,716454
3849,716455
3849,716456
3849,716457
3849,716458
3849,716459
3849,716460
3849,716461
3849,716462
3849,716463
3849,716464
3849,716465
3849,716466
3849,716467
3849,716468
3849,716469
3849,716470
3849,716471
3849,716472
3849,716473
3849,716474
3849,716475
3849,716476
