increment_id,doc_entry,sup_code,quotation_item_id,quotation_id,order,product_id,qty,qty_requested,qty_ordered,discount_purcent,discount_amount,display_in_front,price_ht,caption,eco_tax,weight,exclude,name,cost,sku,options,description,original_price,mpn,uom,leadtime,source,currency,supplier_id,tax_class_id,tax_code,product_brand,hsncode,bpcat,line_num,is_locked,is_kit
2239,NULL,NULL,1324,100,1,646047,100,0,0,0.00,0.00,1,161.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1742,NULL,NULL,2170,101,1,646047,100,0,0,0.00,0.00,1,145.00,"Film Cutter/Tape Splitter 6-1/2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,NULL,NULL,145.00,,,,0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1487,NULL,NULL,2678,102,1,646047,20,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1487,NULL,NULL,5555,102,2,671446,1,0,0,0.00,0.00,1,320.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
1463,NULL,NULL,2729,103,1,646047,100,0,0,0.00,0.00,1,145.00,"Film Cutter/Tape Splitter 6-1/2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1451,NULL,NULL,2744,104,1,646047,68,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1451,NULL,NULL,5550,104,2,671446,1,0,0,0.00,0.00,1,320.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
1431,NULL,NULL,5510,105,1,646047,13,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Yellow",0.00,0.10,0,0,219.30,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1431,NULL,NULL,5511,105,2,671446,1,0,0,0.00,0.00,1,500.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
919,NULL,NULL,2246,106,1,646047,100,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
919,NULL,NULL,2247,106,2,646047,100,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
919,NULL,NULL,2248,106,3,646047,100,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
919,NULL,NULL,2249,106,4,646047,28,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
919,NULL,NULL,5055,106,5,671446,1,0,0,0.00,0.00,1,770.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
11,NULL,NULL,1160,107,1,646047,28,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
2998,NULL,NULL,1504,331,1,645563,1,0,0,0.00,0.00,1,714.00,"HACKSAW-STLFrm,450mm-17 3/4,bld-305mm-12",0.00,0.00,0,0,700.00,BM0C7I4,a%3A0%3A%7B%7D,NULL,777.84,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
2998,NULL,NULL,3748,331,2,671446,1,0,0,0.00,0.00,1,65.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
918,NULL,NULL,2242,459,1,646047,100,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
1021,NULL,NULL,2743,512,1,646516,10,0,0,0.00,0.00,1,550.00,"Pure Cotton Half Sleeve - Size XL",0.00,0.10,0,0,520.00,BM1A6H8,a%3A0%3A%7B%7D,NULL,613.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1021,NULL,NULL,3815,512,2,671446,1,0,0,0.00,0.00,1,200.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
203,NULL,NULL,1395,517,1,646047,100,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
1011,NULL,NULL,5260,540,1,646623,74,0,0,0.00,0.00,1,28.00,"Pu Safewell Back Gloves I Size",0.00,0.10,0,0,26.00,BM1A6J9,a%3A0%3A%7B%7D,NULL,28.00,,pair,"2-3 days",0,0,0,0,NULL,0,NULL,NULL,NULL,0,0
1011,NULL,NULL,5262,540,3,646624,20,0,0,0.00,0.00,1,53.00,"Cut Proof Gloves - Level 2",0.00,0.10,0,0,40.00,BM1A6J0,a%3A0%3A%7B%7D,NULL,53.00,,ea,"2-3 days",0,0,0,0,NULL,0,NULL,NULL,NULL,0,0
1011,NULL,NULL,5263,540,4,646624,30,0,0,0.00,0.00,1,53.00,"Cut Proof Gloves - Level 2",0.00,0.10,0,0,40.00,BM1A6J0,a%3A0%3A%7B%7D,NULL,53.00,,ea,"2-3 days",0,0,0,0,NULL,0,NULL,NULL,NULL,0,0
1011,NULL,NULL,5264,540,5,646622,2,0,0,0.00,0.00,1,520.00,"Karam ES004 Welding Goggles",0.00,0.10,0,0,390.00,BM1A6I9,a%3A0%3A%7B%7D,NULL,520.00,ES004,ea,"2-3 days",0,0,0,0,NULL,0,NULL,NULL,NULL,0,0
1011,NULL,NULL,5265,540,6,646621,2,0,0,0.00,0.00,1,160.00,"Welding Apron - Leather 24  X 36 ",0.00,0.10,0,0,120.00,BM1A6I8,a%3A0%3A%7B%7D,NULL,160.00,,ea,"2-3 days",0,0,0,0,NULL,0,NULL,NULL,NULL,0,0
1011,NULL,NULL,5268,540,9,646625,50,0,0,0.00,0.00,1,19.00,"Polka Dotted Gloves",0.00,0.10,0,0,14.00,BM1A6J1,a%3A0%3A%7B%7D,NULL,19.00,,ea,"2-3 days",0,0,0,0,NULL,0,NULL,NULL,NULL,0,0
1011,NULL,NULL,5269,540,10,671446,1,0,0,0.00,0.00,1,264.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,0,0,NULL,0,NULL,NULL,NULL,0,0
1273,NULL,NULL,6327,599,1,646616,100,0,0,0.00,0.00,1,72.00,"Jacket Orange Vizwear Make",0.00,0.10,0,0,55.00,BM1A6J8,a%3A0%3A%7B%7D,NULL,72.00,,ea,"2-3 days",0,0,NULL,0,NULL,0,NULL,NULL,NULL,0,0
1273,NULL,NULL,6328,599,2,646615,100,0,0,0.00,0.00,1,72.00,"Jacket Green Vizwear Make",0.00,0.10,0,0,55.00,BM1A6J6,a%3A0%3A%7B%7D,NULL,72.00,,ea,"2-3 days",0,0,NULL,0,NULL,0,NULL,NULL,NULL,0,0
1273,NULL,NULL,6329,599,3,646616,50,0,0,0.00,0.00,1,72.00,"Jacket Orange Vizwear Make",0.00,0.10,0,0,55.00,BM1A6J8,a%3A0%3A%7B%7D,NULL,72.00,,ea,"2-3 days",0,0,NULL,0,NULL,0,NULL,NULL,NULL,0,0
1273,NULL,NULL,6330,599,4,646615,50,0,0,0.00,0.00,1,72.00,"Jacket Green Vizwear Make",0.00,0.10,0,0,55.00,BM1A6J6,a%3A0%3A%7B%7D,NULL,72.00,,ea,"2-3 days",0,0,NULL,0,NULL,0,NULL,NULL,NULL,0,0
1273,NULL,NULL,6331,599,5,646616,100,0,0,0.00,0.00,1,72.00,"Jacket Orange Vizwear Make",0.00,0.10,0,0,55.00,BM1A6J8,a%3A0%3A%7B%7D,NULL,72.00,,ea,"2-3 days",0,0,NULL,0,NULL,0,NULL,NULL,NULL,0,0
1273,NULL,NULL,6332,599,6,646615,100,0,0,0.00,0.00,1,72.00,"Jacket Green Vizwear Make",0.00,0.10,0,0,55.00,BM1A6J6,a%3A0%3A%7B%7D,NULL,72.00,,ea,"2-3 days",0,0,NULL,0,NULL,0,NULL,NULL,NULL,0,0
1273,NULL,NULL,6333,599,7,671446,1,0,0,0.00,0.00,1,500.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
2216,NULL,NULL,1353,889,1,646067,100,0,0,0.00,0.00,1,165.00,"# 4MUW4 - Film Cutter/Tape Splitter, 6-1/2 In., Ylw",0.00,0.10,0,0,140.00,BM1A8R2,a%3A0%3A%7B%7D,NULL,165.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1443,NULL,NULL,2747,890,1,646047,86,0,0,0.00,0.00,1,145.00,"Film Cutter/Tape Splitter 6-1/2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,NULL,NULL,145.00,,,,0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
3526,NULL,NULL,643,995,1,645277,1,0,0,0.00,0.00,1,15200.00,"Fan 300 mm dia, cap 2200 CFM, pressure 25 mm wgp with 0.5 hp 2880 215 volts, single phase motor",0.00,0.10,0,0,12500.00,BM1A5S3,a%3A0%3A%7B%7D,NULL,15200.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
288,NULL,NULL,1491,1007,1,646687,2,0,0,0.00,0.00,1,30800.00,"AC Gearmotor 4.1 rpm TEFC 115V",0.00,0.10,0,0,16165.00,BM1A7K3,a%3A0%3A%7B%7D,NULL,30800.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
129,NULL,NULL,1345,1075,1,646786,1,0,0,0.00,0.00,1,10325.00,"Universal AC DC Motor",0.00,0.10,0,0,3836.00,BM1A6V4,a%3A0%3A%7B%7D,NULL,10325.00,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
2776,NULL,NULL,1994,1176,1,645805,1,0,0,0.00,0.00,1,241.00,"ADJUSTABLE WRENCH, 150mm-6",0.00,0.10,0,0,195.00,BM0Z0Z8,a%3A0%3A%7B%7D,NULL,203.00,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
2776,NULL,NULL,4854,1176,2,671446,1,0,0,0.00,0.00,1,130.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
4478,NULL,NULL,34,1352,1,645884,1,0,0,0.00,0.00,1,310.00,"WOOD CHISEL SET, 3 PCS - STRIKING TOOLS",0.00,0.10,0,0,338.14,BM0C7U2,a%3A0%3A%7B%7D,NULL,310.00,,ea,"2-3 days",0,0,0,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
4380,NULL,NULL,102,1518,1,647417,1,0,0,0.00,0.00,1,2038.00,"13MM Hammer Drill",0.00,0.10,0,0,1191.90,BM1E1E7,a%3A0%3A%7B%7D,NULL,2038.00,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
4351,NULL,NULL,105,1568,1,645649,1,0,0,0.00,0.00,1,450.00,"WIRE STRIPPER(CUTTER)-AWG12-22, 150mm-6",0.00,0.00,0,0,469.00,BM0C7F6,a%3A0%3A%7B%7D,NULL,501.38,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
4342,NULL,NULL,107,1584,1,646219,1,0,0,0.00,0.00,1,192.00,"Part # 69-253-22 - HEX KEY SET 10PC MET Make: Stanley",0.00,0.00,0,0,160.66,BM0C8Z1,a%3A0%3A%7B%7D,NULL,170.13,,set,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
4234,NULL,NULL,255,1713,2,646135,1,0,0,0.00,0.00,1,244.00,"Part   84-110-23 - PLIER GROOVE JOINT, 254mm-10 Make  Stanley",0.00,0.00,0,0,252.00,BM0C7T2,a%3A0%3A%7B%7D,NULL,262.29,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
4233,NULL,NULL,256,1714,1,646044,1,0,0,0.00,0.00,1,243.00,"Part   94-171 - 5PC. EXTRACTORS SET Make  Stanley",0.00,0.00,0,0,237.00,BM0C9M8,a%3A0%3A%7B%7D,NULL,253.91,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
4232,NULL,NULL,257,1715,1,646044,1,0,0,0.00,0.00,1,243.00,"Part   94-171 - 5PC. EXTRACTORS SET Make  Stanley",0.00,0.00,0,0,237.00,BM0C9M8,a%3A0%3A%7B%7D,NULL,253.91,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
4231,NULL,NULL,305,1716,1,646044,1,0,0,0.00,0.00,1,243.00,"Part   94-171 - 5PC. EXTRACTORS SET Make  Stanley",0.00,0.00,0,0,237.00,BM0C9M8,a%3A0%3A%7B%7D,NULL,253.91,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
4003,NULL,NULL,667,1900,1,645331,1,0,0,0.00,0.00,1,130.00,"DynaGrip SnapOf BladeKnife, Blade 18mm - CUTTING TOOLS",0.00,0.00,0,0,136.00,BM0C7D8,a%3A0%3A%7B%7D,NULL,142.42,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
3625,NULL,NULL,254,1939,1,645276,1,0,0,0.00,0.00,1,259.00,"T-Bar Socket 10 mm - SOCKETS, RATCHET & ACCESSORIES",0.00,0.00,0,0,239.00,BM0C7K0,a%3A0%3A%7B%7D,NULL,265.51,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
3625,NULL,NULL,3609,1939,2,671446,1,0,0,0.00,0.00,1,75.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
3496,NULL,NULL,669,2030,1,645331,1,0,0,0.00,0.00,1,129.58,"DynaGrip SnapOf BladeKnife, Blade 18mm - CUTTING TOOLS",0.00,0.00,0,0,136.00,BM0C7D8,a%3A0%3A%7B%7D,NULL,142.42,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
3496,NULL,NULL,3611,2030,2,671446,1,0,0,0.00,0.00,1,75.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,0,NULL,0,NULL,NULL,NULL,0,0
3248,NULL,NULL,850,2228,1,645499,1,0,0,0.00,0.00,1,194.00,"CRIMPING PLIER, 230mm- 9",0.00,0.00,0,0,155.00,BM0C7B2,a%3A0%3A%7B%7D,NULL,172.07,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
3248,NULL,NULL,3618,2228,2,671446,1,0,0,0.00,0.00,1,75.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
3244,NULL,NULL,851,2232,1,645500,1,0,0,0.00,0.00,1,259.00,"RUBBER MALLET HAmmMER 680GM-24",0.00,0.10,0,0,179.00,BM0L8L7,a%3A0%3A%7B%7D,NULL,188.50,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
3244,NULL,NULL,3619,2232,2,671446,1,0,0,0.00,0.00,1,65.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
3088,NULL,NULL,1288,2361,1,645563,1,0,0,0.00,0.00,1,714.00,"HACKSAW-STLFrm,450mm-17 3/4,bld-305mm-12",0.00,0.00,0,0,700.00,BM0C7I4,a%3A0%3A%7B%7D,NULL,777.84,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
3088,NULL,NULL,3728,2361,2,671446,1,0,0,0.00,0.00,1,65.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
3086,NULL,NULL,1289,2363,1,645547,1,0,0,0.00,0.00,1,104.00,"HEX KEY SET-RING, 10PCS, METRIC",0.00,0.10,0,0,134.00,BM1A6V1,a%3A0%3A%7B%7D,NULL,155.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
3086,NULL,NULL,3729,2363,2,671446,1,0,0,0.00,0.00,1,65.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
3053,NULL,NULL,1450,2387,1,645563,1,0,0,0.00,0.00,1,714.00,"HACKSAW-STLFrm,450mm-17 3/4,bld-305mm-12",0.00,0.00,0,0,700.00,BM0C7I4,a%3A0%3A%7B%7D,NULL,777.84,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
3053,NULL,NULL,3741,2387,2,671446,1,0,0,0.00,0.00,1,65.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
2967,NULL,NULL,1551,2429,1,645691,1,0,0,0.00,0.00,1,164.00,"RETRACTABLE UTILITY KNIFE, 156mm - 6 1 8",0.00,0.00,0,0,104.00,BM0C7F5,a%3A0%3A%7B%7D,NULL,116.64,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
2958,NULL,NULL,1644,2435,1,645755,1,0,0,0.00,0.00,1,177.36,"Part # 14-125 - GLASS CUTTER, OVERALL LENGTH 130mm 5 1/8 Make: Stanley",0.00,0.10,0,0,107.00,BM0C7C9,a%3A0%3A%7B%7D,NULL,139.00,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
2950,NULL,NULL,1651,2439,1,645756,1,0,0,0.00,0.00,1,302.00,"Camp Axe Steel Shaft 560gms-20",0.00,0.00,0,0,350.00,BM0C7F8,a%3A0%3A%7B%7D,NULL,316.27,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
2950,NULL,NULL,3751,2439,2,671446,1,0,0,0.00,0.00,1,65.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
2903,NULL,NULL,1769,2468,1,645756,1,0,0,0.00,0.00,1,357.00,"Camp Axe Steel Shaft 560gms-20",0.00,0.00,0,0,350.00,BM0C7F8,a%3A0%3A%7B%7D,NULL,316.27,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
2645,NULL,NULL,2027,2641,1,645907,1,0,0,0.00,0.00,1,506.00,"Part   STHT1-43118 - STANLEY CLASSIC BOX LEVEL 12-30CM Make  Stanley",0.00,0.00,0,0,378.00,BM0C7O6,a%3A0%3A%7B%7D,NULL,420.18,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
2645,NULL,NULL,6017,2641,2,671446,1,0,0,0.00,0.00,1,65.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
2644,NULL,NULL,2028,2642,1,645881,1,0,0,0.00,0.00,1,211.00,"Part   54-111 - Ball Pein Hammer 340gms-12 Make  Stanley",0.00,0.34,0,0,167.00,BM0C7G1,a%3A0%3A%7B%7D,NULL,185.60,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
2644,NULL,NULL,2029,2642,2,645908,1,0,0,0.00,0.00,1,164.00,"Part   70-483 - LONG NOSE PLIER, Dbl Clr SLEEVE, 152mm-6 Make  Stanley",0.00,0.00,0,0,150.00,BM0C7R0,a%3A0%3A%7B%7D,NULL,166.40,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
2644,NULL,NULL,6016,2642,3,671446,1,0,0,0.00,0.00,1,130.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
2643,NULL,NULL,2030,2643,1,645907,1,0,0,0.00,0.00,1,506.00,"Part   STHT1-43118 - STANLEY CLASSIC BOX LEVEL 12-30CM Make  Stanley",0.00,0.00,0,0,378.00,BM0C7O6,a%3A0%3A%7B%7D,NULL,420.18,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
2643,NULL,NULL,6013,2643,2,671446,1,0,0,0.00,0.00,1,65.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
1342,NULL,NULL,2935,3009,1,646047,9,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1342,NULL,NULL,5376,3009,2,671446,1,0,0,0.00,0.00,1,300.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
1323,NULL,NULL,2937,3015,1,646047,40,0,0,0.00,0.00,1,145.00,"Film Cutter/Tape Splitter 6-1/2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1323,NULL,NULL,3773,3015,2,671446,1,0,0,0.00,0.00,1,300.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,2,"13.5% CST (MH)",0,NULL,NULL,NULL,0,0
1293,NULL,NULL,2940,3027,1,646047,8,0,0,0.00,0.00,1,145.00,"Film Cutter/Tape Splitter 6-1/2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"15% VAT (GJ)",0,NULL,NULL,NULL,0,0
542,NULL,NULL,1913,3197,1,646047,100,0,0,0.00,0.00,1,145.00,"Film Cutter Tape Splitter 6-1 2 In. Ylw",0.00,0.10,0,0,219.00,BM1A7N0,a%3A0%3A%7B%7D,NULL,145.00,,ea,"2-3 days",0,0,NULL,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
542,NULL,NULL,4997,3197,2,671446,1,0,0,0.00,0.00,1,550.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,NULL,5,"6% VAT (MH)",0,NULL,NULL,NULL,0,0
4589,NULL,NULL,4392,3403,1,645755,1,0,0,0.00,0.00,1,106.00,"Glass Cutter, Overall Length 130mm-5 1 8 ",0.00,0.10,0,0,112.52,BM0C7C9,a%3A0%3A%7B%7D,NULL,106.00,14-125,ea,"2-3 days",0,0,0,2,"13.5% VAT (MH)",0,NULL,NULL,NULL,0,0
4589,NULL,NULL,6207,3403,2,671446,1,0,0,0.00,0.00,1,75.00,"Shipping And Packing",0.00,0.10,0,0,0.00,Freight,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,0,5,"6% CST (MH)",0,NULL,NULL,NULL,0,0
