increment_id,doc_entry,sup_code,quotation_item_id,quotation_id,order,product_id,qty,qty_requested,qty_ordered,discount_purcent,discount_amount,display_in_front,price_ht,caption,eco_tax,weight,exclude,name,cost,sku,options,description,original_price,mpn,uom,leadtime,source,currency,supplier_id,tax_class_id,tax_code,product_brand,hsncode,bpcat,line_num,is_locked,is_kit
27046,6965,SC-7401,64699,27046,46,764677,1,0,3,0.00,0.00,1,42.84,"HEX.SOCKET 13 WITH 1/2 INCH DRIVE -Taparia Make",0.00,0.00,0,0,169.00,BM9V4H2,a%3A0%3A%7B%7D,NULL,0.00,CS24,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00460,32,1,0
27046,6965,SC-7401,64700,27046,47,764678,1,0,3,0.00,0.00,1,280.16,"Allen key  4,5,6,8 mm",0.00,0.00,0,0,159.00,BM9X7S3,a%3A0%3A%7B%7D,NULL,0.00,"BSH4 to BSH8",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00470,33,1,0
27046,6965,SC-7401,64701,27046,48,764679,3,0,9,0.00,0.00,1,253.64,"Plier for cable cutting",0.00,0.00,0,0,224.00,BM9W5X6,a%3A0%3A%7B%7D,NULL,0.00,CC08,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,00480,34,1,0
27046,6965,SC-7401,64702,27046,49,764680,3,0,9,0.00,0.00,1,25.16,"combination spanner 13mm",0.00,0.00,0,0,22.00,BM9T8Q2,a%3A0%3A%7B%7D,NULL,0.00,"CS 13",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00490,35,1,0
27046,6965,SC-7401,64703,27046,50,764681,3,0,9,0.00,0.00,1,37.40,"combination spanner 17mm",0.00,0.00,0,0,33.00,BM9W3K2,a%3A0%3A%7B%7D,NULL,0.00,"CS 17",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8424,00500,36,1,0
27046,6965,SC-7401,64704,27046,51,764683,2,0,6,0.00,0.00,1,47.60,"combination spanner 19mm",0.00,0.00,0,0,42.00,BM9V3H1,a%3A0%3A%7B%7D,NULL,0.00,"CS 19",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00510,37,1,0
27046,6965,SC-7401,64705,27046,52,764682,2,0,6,0.00,0.00,1,298.52,"Heavy duty hex socket 30mmx3/4""",0.00,0.00,0,0,263.00,BM9W1U2,a%3A0%3A%7B%7D,NULL,0.00,IMC30,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00520,38,1,0
27046,6965,SC-7401,64706,27046,53,764684,2,0,6,0.00,0.00,1,176.12,"T - Handle 1/2 "" suqare drive",0.00,0.00,0,0,155.00,BM9R8S4,a%3A0%3A%7B%7D,NULL,0.00,1633,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00530,39,1,0
27046,6965,SC-7401,64707,27046,54,764687,1,0,3,0.00,0.00,1,72.08,"Allen .SOCKET 3 mm 1/2 INCH DRIVE",0.00,0.00,0,0,64.00,BM9W7B4,a%3A0%3A%7B%7D,NULL,0.00,BSH4,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00540,40,1,0
27046,6965,SC-7401,64708,27046,56,764685,1,0,3,0.00,0.00,1,10.88,"Allen .Key  4 mm  -Taparia Make",0.00,0.00,0,0,10.00,BM9X3D2,a%3A0%3A%7B%7D,NULL,0.00,AK4,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00560,41,1,0
27046,6965,SC-7401,64709,27046,59,764689,1,0,3,0.00,0.00,1,357.00,"Combination spanner set - 6MM to 19MM",0.00,0.00,0,0,17.00,BM9Y1D4,a%3A0%3A%7B%7D,NULL,0.00,CSS12,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00590,43,1,0
27046,6965,SC-7401,64710,27046,60,764690,1,0,3,0.00,0.00,1,28.56,"FIX SPANNER 17mm",0.00,0.00,0,0,25.00,BM9Z5M6,a%3A0%3A%7B%7D,NULL,0.00,DEP,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00600,44,1,0
27046,6965,SC-7401,64711,27046,58,764691,1,0,3,0.00,0.00,1,78.88,"RING SPANNER 19mm",0.00,0.00,0,0,70.00,BM9Z4M8,a%3A0%3A%7B%7D,NULL,0.00,18x19,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,00580,42,1,0
27046,6965,SC-7401,65106,27046,12,764659,2,0,6,0.00,0.00,1,83.64,"FLAT CHISEL-NO:1046 SIZE:20MMx150MM LONG -Taparia",0.00,0.00,0,0,74.00,BM9T7T6,a%3A0%3A%7B%7D,NULL,0.00,1046,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8205,00120,11,1,0
27046,6965,SC-7401,66641,27046,65,764661,2,0,0,0.00,0.00,1,0.00,"FLAT CHISEL-NO:1048 SIZE:20MMx200MM LONG -Taparia Make",0.00,0.00,0,0,95.00,BM9R8F6,NULL,NULL,0.00,1048,,,0,0,4401,16,"IGST 18%",0,8203,NULL,NULL,0,0
27049,6311,SC-8798,65025,27049,5,756553,2,0,4,0.00,0.00,1,398.92,"Nose Plier",0.00,0.00,0,0,371.00,BM9P2E2,a%3A0%3A%7B%7D,NULL,60.00,,ea,"1-2 weeks",0,0,5798,16,"IGST 18%",0,8205,NULL,4,1,0
27049,6311,SC-8798,65026,27049,1,764932,1,0,2,0.00,0.00,1,1541.94,"L-type Inch Allan Key set",0.00,0.00,0,0,1434.00,BM9W8W8,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro",set,"1-2 weeks",0,0,5798,16,"IGST 18%",0,8204,NULL,0,1,0
27049,6311,SC-8798,65027,27049,2,764925,1,0,2,0.00,0.00,1,1075.27,"L-type MM Allan Key set",0.00,0.00,0,0,1000.00,BM9R2C1,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro",set,"1-2 weeks",0,0,5798,16,"IGST 18%",0,8204,NULL,1,1,0
27049,6311,SC-8798,65028,27049,3,764929,1,0,2,0.00,0.00,1,1061.29,"T-type Inch Allan Key set-MM",0.00,0.00,0,0,987.00,BM9S7A9,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro",set,"1-2 weeks",0,0,5798,16,"IGST 18%",0,8204,NULL,2,1,0
27049,6311,SC-8798,65029,27049,4,764926,1,0,2,0.00,0.00,1,1291.40,"T-type Inch Allan Key set-inches",0.00,0.00,0,0,1201.00,BM9R9Z8,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro",set,"1-2 weeks",0,0,5798,16,"IGST 18%",0,8204,NULL,3,1,0
27049,6311,SC-8798,65030,27049,6,764924,1,0,2,0.00,0.00,1,331.18,"Screw Driver set -Box type - Taparia",0.00,0.00,0,0,308.00,BM9U9Y1,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro",set,"1-2 weeks",0,0,5798,16,"IGST 18%",0,8205,NULL,5,1,0
27049,6311,SC-8798,65031,27049,7,764928,1,0,2,0.00,0.00,1,2541.94,"Adjustable Spanner set 150, 200, 300mm",0.00,0.00,0,0,2364.00,BM9S8X9,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro",set,"1-2 weeks",0,0,5798,16,"IGST 18%",0,8204,NULL,6,1,0
27049,6311,SC-8798,65032,27049,8,764927,1,0,2,0.00,0.00,1,913.98,"Spanner set both side open",0.00,0.00,0,0,850.00,BM9U1F1,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro",set,"1-2 weeks",0,0,5798,16,"IGST 18%",0,8204,NULL,7,1,0
27049,6311,SC-8798,65033,27049,9,764931,1,0,2,0.00,0.00,1,430.11,"Cutting Plier",0.00,0.00,0,0,400.00,BM9U3V2,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro",ea,"1-2 weeks",0,0,5798,16,"IGST 18%",0,8203,NULL,8,1,0
27049,6311,SC-8798,65034,27049,10,764930,1,0,2,0.00,0.00,1,3682.80,"Screw driver set-cousion head",0.00,0.00,0,0,3425.00,BM9Z9Y3,a%3A0%3A%7B%7D,NULL,0.00,"bulk mro",set,"1-2 weeks",0,0,5798,16,"IGST 18%",0,8205,NULL,9,1,0
27115,6324,SC-9103,65024,27115,1,764923,1,0,0,0.00,0.00,1,14301.14,"SA6130 ½’’ Heavy Duty Reversible Drill",0.00,0.00,0,0,12585.00,BM9Q1F1,a%3A0%3A%7B%7D,NULL,0.00,SA6130,ea,"1-2 weeks",0,0,6103,16,"CGST + SGST 18%",0,8467,NULL,0,0,0
27154,6724,SC-9171,65837,27154,1,765498,10,0,0,0.00,0.00,1,2955.52,"Supply of monitor module(M/300MJ)",0.00,0.00,0,0,2600.86,BM9Z3U8,a%3A0%3A%7B%7D,NULL,0.00,M/300MJ,ea,"6-8 weeks",0,0,6171,16,"CGST + SGST 18%",0,8531,NULL,0,0,0
27154,6724,SC-9171,65838,27154,2,765499,3,0,0,0.00,0.00,1,5818.88,"Supply of isolator module (ISO/X)",0.00,0.00,0,0,5120.61,BM9V5K9,a%3A0%3A%7B%7D,NULL,0.00,ISO/X,ea,"6-8 weeks",0,0,6171,16,"CGST + SGST 18%",0,8531,NULL,1,0,0
27154,6724,SC-9171,65839,27154,3,765500,2,0,0,0.00,0.00,1,4685.05,"Supply of control module (M/300CJ)",0.00,0.00,0,0,4122.84,BM9U9D9,a%3A0%3A%7B%7D,NULL,0.00,M/300CJ,ea,"6-8 weeks",0,0,6171,16,"CGST + SGST 18%",0,8531,NULL,2,0,0
27154,6724,SC-9171,65840,27154,4,765501,8,0,0,0.00,0.00,1,3530.26,"Supply of Relay module (M/300RJ)",0.00,0.00,0,0,3106.63,BM9Z7T2,a%3A0%3A%7B%7D,NULL,0.00,M/300RJ,ea,"6-8 weeks",0,0,6171,16,"CGST + SGST 18%",0,8531,NULL,3,0,0
27154,6724,SC-9171,65841,27154,5,765502,20,0,0,0.00,0.00,1,2652.23,"Supply of Heat detector (5951 RJ Series)",0.00,0.00,0,0,2333.96,BM9Y9F3,a%3A0%3A%7B%7D,NULL,0.00,"5951 RJ Series",ea,"6-8 weeks",0,0,6171,16,"CGST + SGST 18%",0,8531,NULL,4,0,0
27173,6471,SC-00029,65336,27173,2,95308,1,0,0,0.00,0.00,1,6407.87,"STANLEY 1/2"" Square Drive Torque Wrench, 40-200Nm - STMT73590-8",0.00,0.00,0,0,5767.08,BM0C9C6,a%3A0%3A%7B%7D,NULL,5619.78,STMT73590-8,ea,"2-3 week",0,0,135,16,"IGST 18%",0,8204,NULL,1,0,0
27173,6471,SC-00029,65337,27173,3,646039,6,0,0,0.00,0.00,1,109.86,"STANLEY 1/2"" F X 3/8"" M Square Drive Adapter - 1-86-414 - BM0C8E9",0.00,0.05,0,0,98.87,BM0C8E9,a%3A0%3A%7B%7D,NULL,67.83,1-86-414,ea,"2-3 week",0,0,135,16,"IGST 18%",0,8204,NULL,2,0,0
27173,6471,SC-00029,65338,27173,4,736291,1,0,0,0.00,0.00,1,22173.44,"STANLEY 3/4"" Square Drive Torque Wrench, 150-750 Nm - STMT73592-8",0.00,0.00,0,0,19956.10,BM4K3X2,a%3A0%3A%7B%7D,NULL,19999.83,STMT73592-8,ea,"2-3 week",0,0,135,16,"IGST 18%",0,8204,NULL,3,0,0
27173,6471,SC-00029,65339,27173,5,736179,4,0,0,0.00,0.00,1,262.42,"STANLEY 3/4"" To 1/2"" Coupler - STMT88908-8B-12",0.00,0.00,0,0,236.18,BM4K3M8,a%3A0%3A%7B%7D,NULL,190.67,STMT88908-8B-12,ea,"2-3 week",0,0,135,16,"IGST 18%",0,8204,NULL,4,0,0
27173,6471,SC-00029,65340,27173,1,765120,1,0,0,0.00,0.00,1,373549.48,"Desoutter (2051474654) PT450-T3000-S19S Pneumatic - Pulse Tools- Shut Off",0.00,0.00,0,0,336194.53,BM9Q1M5,a%3A0%3A%7B%7D,NULL,0.00,2051474654,ea,"4-6 weeks",0,0,135,16,"IGST 18%",0,8467,NULL,0,0,0
27294,6785,SC-7278,66073,27294,1,765848,1,0,0,0.00,0.00,1,14180.00,"Pall Filter element HC9021FCP8Z",0.00,0.00,0,0,13050.00,BM9V5M4,a%3A0%3A%7B%7D,NULL,0.00,HC9021FCP8Z,ea,"6-8 weeks",0,0,4278,16,"CGST + SGST 18%",0,8421,NULL,0,0,0
27294,6785,SC-7278,66074,27294,2,765849,1,0,0,0.00,0.00,1,8690.00,"Pall Filter 5 micron UE210AP08Z",0.00,0.00,0,0,8000.00,BM9U5V6,a%3A0%3A%7B%7D,NULL,0.00,UE210AP08Z,ea,"6-8 weeks",0,0,4278,16,"CGST + SGST 18%",0,8421,NULL,1,0,0
27294,6785,SC-7278,66075,27294,3,765850,1,0,0,0.00,0.00,1,8550.00,"Pall Filter 7 micron UE210AN08Z",0.00,0.00,0,0,7850.00,BM9S1D8,a%3A0%3A%7B%7D,NULL,0.00,UE210AN08Z,ea,"6-8 weeks",0,0,4278,16,"CGST + SGST 18%",0,8421,NULL,2,0,0
27294,6785,SC-7278,66076,27294,4,765843,1,0,0,0.00,0.00,1,10650.00,"Pall Filter 3 micron UE210AZ08Z",0.00,0.00,0,0,9800.00,BM9X2S3,a%3A0%3A%7B%7D,NULL,0.00,UE210AZ08Z,ea,"6-8 weeks",0,0,4278,16,"CGST + SGST 18%",0,8421,NULL,3,0,0
27294,6785,SC-02498,66077,27294,5,765851,1,0,0,0.00,0.00,1,4345.00,"Rexroth filter element 2.0063 H6XL-A00-0-M",0.00,0.00,0,0,3876.00,BM9Y9P9,a%3A0%3A%7B%7D,NULL,0.00," 
R928006700",ea,"14-16 weeks",0,0,1224,16,"CGST + SGST 18%",0,8421,NULL,4,0,0
27294,6785,SC-02498,66078,27294,6,765842,1,0,0,0.00,0.00,1,14480.00,"Rexroth filter element 2.0160 H6XL-B00-0-M",0.00,0.00,0,0,13268.00,BM9R8N8,a%3A0%3A%7B%7D,NULL,0.00,R928006817,ea,"14-16 weeks",0,0,1224,16,"CGST + SGST 18%",0,8421,NULL,5,0,0
27294,6785,SC-02498,66079,27294,7,765846,1,0,0,0.00,0.00,1,21485.00,"Rexroth filter element 1.0630 H10XL-A00-0-M",0.00,0.00,0,0,19632.00,BM9U9B8,a%3A0%3A%7B%7D,NULL,0.00,R928005999,ea,"14-16 weeks",0,0,1224,16,"CGST + SGST 18%",0,8421,NULL,6,0,0
27294,6785,SC-02679,66080,27294,8,765847,1,0,0,0.00,0.00,1,2775.00,"Donaldson Return Filter RFT 072 GC G2 OM 100",0.00,0.00,0,0,2500.00,BM9Z1E3,a%3A0%3A%7B%7D,NULL,0.00,"RFT 072 GC G2 OM 100",ea,"4-6 weeks",0,0,1407,16,"CGST + SGST 18%",0,8421,NULL,7,0,0
27294,6785,SC-02679,66081,27294,9,765845,1,0,0,0.00,0.00,1,223.00,"Strainer filter SC3-010",0.00,0.00,0,0,198.50,BM9Z4U1,a%3A0%3A%7B%7D,NULL,0.00,SC3-010,ea,"2-3 week",0,0,1407,16,"CGST + SGST 18%",0,8421,NULL,8,0,0
27294,6785,SC-02679,66082,27294,10,765844,1,0,0,0.00,0.00,1,337.00,"Strainer filter SC3-020",0.00,0.00,0,0,302.20,BM9U9U2,a%3A0%3A%7B%7D,NULL,0.00,SC3-020,ea,"2-3 week",0,0,1407,16,"CGST + SGST 18%",0,8421,NULL,9,0,0
27294,6785,SC-8464,66632,27294,11,766223,3,0,0,0.00,0.00,1,4465.00,"Mahle hyfraulic filter PI 8205 DRG 25 Pressure Element",0.00,0.00,0,0,4015.00,BM9S2B3,a%3A0%3A%7B%7D,NULL,0.00,77680911,ea,"4-6 weeks",0,0,5464,16,"CGST + SGST 18%",0,8421,NULL,10,0,0
27294,6785,SC-8464,66633,27294,12,766224,3,0,0,0.00,0.00,1,3850.00,"Mahle hyfraulic filter PI 3105 PS 10 Pressure Element",0.00,0.00,0,0,3464.00,BM9U2U4,a%3A0%3A%7B%7D,NULL,0.00,77680325,ea,"4-6 weeks",0,0,5464,16,"CGST + SGST 18%",0,8421,NULL,11,0,0
27294,6785,SC-8464,66634,27294,13,766222,2,0,0,0.00,0.00,1,7140.00,"Mahle hyfraulic filter PI 8305 DRG 40 Pressure Element",0.00,0.00,0,0,6424.00,BM9T7B9,a%3A0%3A%7B%7D,NULL,0.00,77680960,ea,"4-6 weeks",0,0,5464,16,"CGST + SGST 18%",0,8421,NULL,12,0,0
27298,6430,SC-8967,65261,27298,1,763590,2,0,4,0.00,0.00,1,7278.41,"Taie Pid Controllers FY/PFY Series (Master)",0.00,0.00,0,0,6475.00,BM9P8T7,a%3A0%3A%7B%7D,NULL,0.00,"FY-900-301-003 ",ea,"1-2 weeks",0,0,5967,16,"CGST + SGST 18%",0,9032,NULL,0,1,0
27298,6430,SC-02325,66871,27298,2,761434,10,0,20,0.00,0.00,1,3025.33,"Pistol pendant station 2 PB + emergency off XACA2053 ( Hoist remote)",0.00,0.00,0,0,2722.80,BM9V4W8,a%3A0%3A%7B%7D,NULL,0.00,XACA2053,ea,"1-2 weeks",0,0,1038,16,"CGST + SGST 18%",0,8537,NULL,1,1,0
27306,6639,SC-9089,65270,27306,1,764830,3,0,6,0.00,0.00,1,909.09,"N99PROTO Blue basic Adblue 20 Ltr can",0.00,0.00,0,0,850.00,BM9T2W8,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1 week",0,0,6089,16,"CGST + SGST 18%",0,3102,NULL,0,1,0
27306,6639,SC-9089,65271,27306,2,764831,3,0,6,0.00,0.00,1,1022.73,"N99PROTO Klass blue DEF 20 Ltr can",0.00,0.00,0,0,800.00,BM9R3H6,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1 week",0,0,6089,16,"CGST + SGST 18%",0,3102,NULL,1,1,0
27353,NULL,SC-7825,67201,27353,1,766538,2,0,0,0.00,0.00,1,50767.69,"BARSKA NVX Night Vision NVX200 Infrared Illuminator Digital Binoculars, Black",0.00,0.00,0,0,32999.00,BM9Q3H3,a%3A0%3A%7B%7D,NULL,0.00,,ea,"3-4 weeks",0,0,4825,16,"CGST + SGST 18%",0,9005,NULL,NULL,0,0
27353,NULL,SC-7825,67524,27353,2,762203,1,0,0,0.00,0.00,1,50070.93,"NOCTURNA-SENTINEL ULTRA Hand Held Night Vision System",0.00,0.00,0,0,44062.42,BM9P7J4,a%3A0%3A%7B%7D,NULL,0.00,"SENTINEL ULTRA ",ea,"4-6 weeks",0,0,4825,16,"CGST + SGST 18%",0,9005,NULL,NULL,0,0
27376,7080,SC-02642,65988,27376,1,765636,80,0,0,0.00,0.00,1,440.88,"TBI Liner with insulation (3.40m) for wire 1.2-1.6",0.00,0.00,0,0,369.07,BM9U7F2,a%3A0%3A%7B%7D,NULL,0.00,324P254534,ea,"6-10 weeks",0,0,1369,16,"CGST + SGST 18%",0,8307,NULL,0,0,0
27376,7080,SC-02642,65989,27376,2,765633,30,0,0,0.00,0.00,1,543.65,"TBI Nozzle con. diam. 16.0mm",0.00,0.00,0,0,455.10,BM9V2B4,a%3A0%3A%7B%7D,NULL,0.00,345P012010,ea,"6-10 weeks",0,0,1369,16,"CGST + SGST 18%",0,8515,NULL,1,0,0
27376,7080,SC-02642,65990,27376,3,765639,50,0,0,0.00,0.00,1,97.24,"TBI Contact tip holder M 6/L=28mm",0.00,0.00,0,0,81.40,BM9Q6U1,a%3A0%3A%7B%7D,NULL,0.00,342P006014,ea,"6-10 weeks",0,0,1369,16,"CGST + SGST 18%",0,8515,NULL,2,0,0
27376,7080,SC-02642,65991,27376,4,765632,1000,0,0,0.00,0.00,1,114.92,"TBI Contact tip M 6-1.2 (.045"") L=28mm CuCrZr",0.00,0.00,0,0,96.20,BM9S8W1,a%3A0%3A%7B%7D,NULL,0.00,340P123069,ea,"6-10 weeks",0,0,1369,16,"CGST + SGST 18%",0,8515,NULL,3,0,0
27376,7080,SC-02642,65992,27376,5,765637,50,0,0,0.00,0.00,1,29.83,"TBI Gas diffusor, white",0.00,0.00,0,0,24.98,BM9T1N4,a%3A0%3A%7B%7D,NULL,0.00,114P102004,ea,"6-10 weeks",0,0,1369,16,"CGST + SGST 18%",0,8515,NULL,4,0,0
27376,7080,SC-02642,65993,27376,6,765638,300,0,0,0.00,0.00,1,635.36,"Weldcraft Long Back Cap (Pack of 2 Nos.)",0.00,0.00,0,0,575.00,BM9W4U4,a%3A0%3A%7B%7D,NULL,0.00,57Y02,pkt,"6-10 weeks",0,0,1369,16,"CGST + SGST 18%",0,8515,NULL,5,0,0
27376,7080,SC-02642,65994,27376,7,765634,150,0,0,0.00,0.00,1,925.41,"Weldcraft Collet 2.4 mm(Pack of 5 Nos.)",0.00,0.00,0,0,837.50,BM9S5R2,a%3A0%3A%7B%7D,NULL,0.00,10N24,pkt,"6-10 weeks",0,0,1369,16,"CGST + SGST 18%",0,8515,NULL,6,0,0
27376,7080,SC-02642,65995,27376,8,765635,250,0,0,0.00,0.00,1,1256.91,"Weldcraft Gas Lens 2.4 mm(Pack of 2 Nos.)",0.00,0.00,0,0,1137.50,BM9W7W2,a%3A0%3A%7B%7D,NULL,0.00,45V26,pkt,"6-10 weeks",0,0,1369,16,"CGST + SGST 18%",0,8515,NULL,7,0,0
27376,7080,SC-02642,65996,27376,9,765631,160,0,0,0.00,0.00,1,8429.56,"Weldcraft Torch Body (WP-26F) with Ribbed Handle (10N15R)",0.00,0.00,0,0,7628.75,BM9R9L2,a%3A0%3A%7B%7D,NULL,0.00,"WP-26F + 10N15R",set,"6-10 weeks",0,0,1369,16,"CGST + SGST 18%",0,8515,NULL,8,0,0
27381,6647,SC-02642,65742,27381,1,765428,500,0,0,0.00,0.00,1,21.00,"Gouging Electrodes 9mm",0.00,0.00,0,0,15.21,BM9Q1Y2,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"4 weeks",0,0,1369,16,"CGST + SGST 18%",0,8545,NULL,0,0,0
27401,7167,SC-9236,66610,27401,1,766205,1,0,0,0.00,0.00,1,16400.00,"23 Chico A3 1 lb",0.00,0.00,0,0,12000.00,BM9W1X1,a%3A0%3A%7B%7D,NULL,0.00,NA,ea,"2-3 days",0,0,6236,16,"IGST 18%",0,3816,NULL,0,0,0
27401,7167,SC-9236,66611,27401,2,766206,1,0,0,0.00,0.00,1,26760.00,"115 Chico A05 5 lb",0.00,0.00,0,0,19800.00,BM9R1J9,a%3A0%3A%7B%7D,NULL,0.00,NA,ea,"2-3 days",0,0,6236,16,"IGST 18%",0,3816,NULL,1,0,0
27401,7167,SC-9236,66612,27401,3,766207,1,0,0,0.00,0.00,1,31480.00,"Chico X4 2oz",0.00,0.00,0,0,25400.00,BM9W8T3,a%3A0%3A%7B%7D,NULL,0.00,NA,ea,"2-3 days",0,0,6236,16,"IGST 18%",0,6806,NULL,2,0,0
27447,6648,SC-00013,65727,27447,3,726078,5,0,0,0.00,0.00,1,225.00,"TAPARIA 1733 T -Handle Socket Accessories, 300 mm",0.00,0.00,0,0,190.50,BM9E2E3,a%3A0%3A%7B%7D,NULL,244.64,1733,ea,"2-3 week",0,0,39,16,"CGST + SGST 18%",0,8204,NULL,2,0,0
27447,6648,SC-01167,65737,27447,1,765424,5,0,0,0.00,0.00,1,500.00,"RAJALOVEJOY MAKE L070 SPIDER SOX",0.00,0.00,0,0,442.00,BM9X8H6,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 week",0,0,2551,17,"CGST + SGST 28%",0,8483,NULL,0,0,0
27447,6648,SC-01167,65738,27447,2,765423,5,0,0,0.00,0.00,1,2580.00,"RAJALOVEJOY MAKE L/AL110 SPIDER SOX",0.00,0.00,0,0,2281.00,BM9T2V3,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 week",0,0,2551,16,"CGST + SGST 18%",0,8483,NULL,1,0,0
27494,7747,SC-9213,66165,27494,3,765916,1,0,0,0.00,0.00,1,55723.50,"KX-TDE (EXPANSION CABINET)",0.00,0.00,0,0,50360.00,BM9T8N8,a%3A0%3A%7B%7D,NULL,0.00,KX-TDE,mtr,"2-3 week",0,0,6213,16,"IGST 18%",0,8517,NULL,2,0,0
27494,7747,SC-9213,66166,27494,4,765915,1,0,0,0.00,0.00,1,35342.30,"KX-TDA (LARGE POWER SUPPLY)",0.00,0.00,0,0,31940.00,BM9Q4B4,a%3A0%3A%7B%7D,NULL,0.00,KX-TDA,mtr,"2-3 week",0,0,6213,16,"IGST 18%",0,8517,NULL,3,0,0
27494,7747,SC-9213,66167,27494,5,765914,1,0,0,0.00,0.00,1,32358.20,"KX-TDA-6110 (BUS MASTER CARD)",0.00,0.00,0,0,29240.00,BM9U6T8,a%3A0%3A%7B%7D,NULL,0.00,KX-TDA-6110,mtr,"2-3 week",0,0,6213,16,"IGST 18%",0,8517,NULL,4,0,0
27494,7747,SC-9213,66168,27494,1,765917,1,0,0,0.00,0.00,1,14372.40,"KX-TDA-172(16 PORT DIGITAL CARD)",0.00,0.00,0,0,12990.00,BM9Z7P9,a%3A0%3A%7B%7D,NULL,0.00,KX-TDA-172,mtr,"2-3 week",0,0,6213,16,"IGST 18%",0,8517,NULL,0,0,0
27494,7747,SC-9213,66169,27494,2,765919,1,0,0,0.00,0.00,1,30115.05,"KX-TDA-6178(24 PORT SLC CARD)",0.00,0.00,0,0,27220.00,BM9Q2H2,a%3A0%3A%7B%7D,NULL,0.00,KX-TDA-6178,mtr,"2-3 week",0,0,6213,16,"IGST 18%",0,8517,NULL,1,0,0
27494,7747,SC-9213,67565,27494,6,754504,1,0,0,0.00,0.00,1,300.00,Freight.,0.00,0.00,0,0,1.00,BM00008,a%3A0%3A%7B%7D,NULL,5500.00,,ea,"2-3 days",0,0,6213,16,"IGST 18%",0,9965,NULL,5,0,0
27494,7747,SC-9213,67566,27494,7,754509,1,0,0,0.00,0.00,1,5037.34,Packing,0.00,0.00,0,0,1.00,BM00013,a%3A0%3A%7B%7D,NULL,184.20,,ea,"2-3 days",0,0,6213,16,"IGST 18%",0,9985,NULL,6,0,0
27499,6985,SC-8120,65766,27499,1,756222,1,0,0,0.00,0.00,1,17234.04,"Wrapround Belt 367X180",0.00,0.00,0,0,16200.00,BM9N9E3,a%3A0%3A%7B%7D,NULL,16947.37,,ea,"2-3 week",0,0,5120,16,"CGST + SGST 18%",0,4010,NULL,0,0,0
27499,6985,SC-8120,65767,27499,2,756217,1,0,0,0.00,0.00,1,529.79,"Timing Belt T5 - 390",0.00,0.00,0,0,498.00,BM9N9Q7,a%3A0%3A%7B%7D,NULL,524.21,,ea,"2-3 week",0,0,5120,16,"CGST + SGST 18%",0,4010,NULL,1,0,0
27499,6985,SC-8120,65768,27499,3,756214,1,0,0,0.00,0.00,1,3085.11,"Overhead Belt 600L",0.00,0.00,0,0,2900.00,BM9N9X3,a%3A0%3A%7B%7D,NULL,3022.63,,ea,"2-3 week",0,0,5120,16,"CGST + SGST 18%",0,4010,NULL,2,0,0
27499,6985,SC-8120,65769,27499,4,756216,1,0,0,0.00,0.00,1,281.91,"PU Cord Belt DIA 5X620",0.00,0.00,0,0,265.00,BM9N9W3,a%3A0%3A%7B%7D,NULL,278.95,,ea,"2-3 week",0,0,5120,16,"CGST + SGST 18%",0,4010,NULL,3,0,0
27547,6744,SC-8498,65935,27547,1,754583,2,0,4,0.00,0.00,1,35690.67,"RIDGID Double End Chain Tong, Length 37"", Chain Length 22-1/2"", Pipe Capacity 3/4-4"" - 3231",0.00,0.00,0,0,26768.00,BM9N3K5,a%3A0%3A%7B%7D,NULL,21250.00,3231,ea,"2 weeks",0,0,5498,16,"CGST + SGST 18%",0,8204,NULL,0,1,0
